framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,803923400,5731143,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,743414200,5747975,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,799466952,5733843,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,803923400,5703711,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,803136968,5727409,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,808117704,5746444,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,803661256,5713100,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,808117704,5725304,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,803661256,5729675,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,324502856,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,324830536,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,312247624,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,325092680,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,340428104,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,324306248,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,324568392,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,324568392,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,316179784,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,witness,395547,512,33,323781960,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,prove,395547,512,33,1079953912,403994,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,prove,395547,512,33,1093061112,393865,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,prove,395547,512,33,1105119736,400302,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,prove,395547,512,33,1096731128,401248,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,prove,395547,512,33,1088866808,404463,384,1,
